town_name;cld_year;week_number;wd_total;wda_total;qty_total
Нижний_Новгород;2000;33;3782;;1361492
Нижний_Новгород;2000;34;4329;;1361492
Нижний_Новгород;2000;35;4636;;1361492
Нижний_Новгород;2000;36;5226;;1361492
Нижний_Новгород;2000;37;6964;;1361492
Нижний_Новгород;2000;38;9514;;1361492
Нижний_Новгород;2000;39;12122;;1361492
Нижний_Новгород;2000;40;13176;;1361492
Нижний_Новгород;2000;41;12357;;1361492
Нижний_Новгород;2000;42;11438;;1361492
Нижний_Новгород;2000;43;11869;;1361492
Нижний_Новгород;2000;44;10900;;1361492
Нижний_Новгород;2000;45;9644;;1361492
Нижний_Новгород;2000;46;6828;;1361492
Нижний_Новгород;2000;47;8761;;1361492
Нижний_Новгород;2000;48;9875;;1361492
Нижний_Новгород;2000;49;11364;;1361492
Нижний_Новгород;2000;50;11459;;1361492
Нижний_Новгород;2000;51;8785;;1361492
Нижний_Новгород;2000;52;9122;;1361492
Нижний_Новгород;2000;53;7954;;1361492
Нижний_Новгород;2001;1;5005;;1353623
Нижний_Новгород;2001;2;8007;;1353623
Нижний_Новгород;2001;3;13970;;1353623
Нижний_Новгород;2001;4;20591;Э;1353623
Нижний_Новгород;2001;5;23132;Э;1353623
Нижний_Новгород;2001;6;18049;Э;1353623
Нижний_Новгород;2001;7;14493;Э;1353623
Нижний_Новгород;2001;8;11975;;1353623
Нижний_Новгород;2001;9;11049;;1353623
Нижний_Новгород;2001;10;7796;;1353623
Нижний_Новгород;2001;11;8365;;1353623
Нижний_Новгород;2001;12;8162;;1353623
Нижний_Новгород;2001;13;7589;;1353623
Нижний_Новгород;2001;14;7853;;1353623
Нижний_Новгород;2001;15;8141;;1353623
Нижний_Новгород;2001;16;8232;;1353623
Нижний_Новгород;2001;17;7574;;1353623
Нижний_Новгород;2001;18;4253;;1353623
Нижний_Новгород;2001;19;5033;;1353623
Нижний_Новгород;2001;20;5052;;1353623
Нижний_Новгород;2001;21;4687;;1353623
Нижний_Новгород;2001;22;4537;;1353623
Нижний_Новгород;2001;23;4108;;1353623
Нижний_Новгород;2001;24;2953;;1353623
Нижний_Новгород;2001;25;3900;;1353623
Нижний_Новгород;2001;26;3544;;1353623
Нижний_Новгород;2001;27;3446;;1353623
Нижний_Новгород;2001;28;2944;;1353623
Нижний_Новгород;2001;29;2970;;1353623
Нижний_Новгород;2001;30;3260;;1353623
Нижний_Новгород;2001;31;4314;;1353623
Нижний_Новгород;2001;32;4122;;1353623
Нижний_Новгород;2001;33;4341;;1353623
Нижний_Новгород;2001;34;4244;;1353623
Нижний_Новгород;2001;35;4520;;1353623
Нижний_Новгород;2001;36;5202;;1353623
Нижний_Новгород;2001;37;7555;;1353623
Нижний_Новгород;2001;38;8872;;1353623
Нижний_Новгород;2001;39;9503;;1353623
Нижний_Новгород;2001;40;9599;;1353623
Нижний_Новгород;2001;41;9420;;1353623
Нижний_Новгород;2001;42;9559;;1353623
Нижний_Новгород;2001;43;9971;;1353623
Нижний_Новгород;2001;44;7614;;1353623
Нижний_Новгород;2001;45;6638;;1353623
Нижний_Новгород;2001;46;8042;;1353623
Нижний_Новгород;2001;47;9111;;1353623
Нижний_Новгород;2001;48;9827;;1353623
Нижний_Новгород;2001;49;10643;;1353623
Нижний_Новгород;2001;50;10401;;1353623
Нижний_Новгород;2001;51;9198;;1353623
Нижний_Новгород;2001;52;9697;;1353623
Нижний_Новгород;2002;1;5416;;1330695
Нижний_Новгород;2002;2;8626;;1330695
Нижний_Новгород;2002;3;11867;;1330695
Нижний_Новгород;2002;4;13392;;1330695
Нижний_Новгород;2002;5;15882;Э;1330695
Нижний_Новгород;2002;6;17862;Э;1330695
Нижний_Новгород;2002;7;17286;Э;1330695
Нижний_Новгород;2002;8;14836;Э;1330695
Нижний_Новгород;2002;9;11863;Э;1330695
Нижний_Новгород;2002;10;8407;;1330695
Нижний_Новгород;2002;11;9065;;1330695
Нижний_Новгород;2002;12;8257;;1330695
Нижний_Новгород;2002;13;7006;;1330695
Нижний_Новгород;2002;14;7410;;1330695
Нижний_Новгород;2002;15;8195;;1330695
Нижний_Новгород;2002;16;9280;;1330695
Нижний_Новгород;2002;17;8845;;1330695
Нижний_Новгород;2002;18;4531;;1330695
Нижний_Новгород;2002;19;3948;;1330695
Нижний_Новгород;2002;20;5500;;1330695
Нижний_Новгород;2002;21;4785;;1330695
Нижний_Новгород;2002;22;5102;;1330695
Нижний_Новгород;2002;23;4442;;1330695
Нижний_Новгород;2002;24;3716;;1330695
Нижний_Новгород;2002;25;3845;;1330695
Нижний_Новгород;2002;26;3356;;1330695
Нижний_Новгород;2002;27;2704;;1330695
Нижний_Новгород;2002;28;2426;;1330695
Нижний_Новгород;2002;29;2427;;1330695
Нижний_Новгород;2002;30;2410;;1330695
Нижний_Новгород;2002;31;2456;;1330695
Нижний_Новгород;2002;32;2872;;1330695
Нижний_Новгород;2002;33;3031;;1330695
Нижний_Новгород;2002;34;3269;;1330695
Нижний_Новгород;2002;35;3603;;1330695
Нижний_Новгород;2002;36;4044;;1330695
Нижний_Новгород;2002;37;5594;;1330695
Нижний_Новгород;2002;38;6920;;1330695
Нижний_Новгород;2002;39;7963;;1330695
Нижний_Новгород;2002;40;7967;;1330695
Нижний_Новгород;2002;41;7850;;1330695
Нижний_Новгород;2002;42;9088;;1330695
Нижний_Новгород;2002;43;9647;;1330695
Нижний_Новгород;2002;44;9227;;1330695
Нижний_Новгород;2002;45;6584;;1330695
Нижний_Новгород;2002;46;7495;;1330695
Нижний_Новгород;2002;47;8029;;1330695
Нижний_Новгород;2002;48;8648;;1330695
Нижний_Новгород;2002;49;8899;;1330695
Нижний_Новгород;2002;50;7771;;1330695
Нижний_Новгород;2002;51;8378;;1330695
Нижний_Новгород;2002;52;7290;;1330695
Нижний_Новгород;2003;1;4065;;1340932
Нижний_Новгород;2003;2;4697;;1340932
Нижний_Новгород;2003;3;6324;;1340932
Нижний_Новгород;2003;4;7781;;1340932
Нижний_Новгород;2003;5;9584;;1340932
Нижний_Новгород;2003;6;11983;Э;1340932
Нижний_Новгород;2003;7;17225;Э;1340932
Нижний_Новгород;2003;8;22164;Э;1340932
Нижний_Новгород;2003;9;20669;Э;1340932
Нижний_Новгород;2003;10;17967;;1340932
Нижний_Новгород;2003;11;15382;;1340932
Нижний_Новгород;2003;12;13435;;1340932
Нижний_Новгород;2003;13;10339;;1340932
Нижний_Новгород;2003;14;6415;;1340932
Нижний_Новгород;2003;15;7589;;1340932
Нижний_Новгород;2003;16;7484;;1340932
Нижний_Новгород;2003;17;6819;;1340932
Нижний_Новгород;2003;18;4850;;1340932
Нижний_Новгород;2003;19;4663;;1340932
Нижний_Новгород;2003;20;5294;;1340932
Нижний_Новгород;2003;21;4717;;1340932
Нижний_Новгород;2003;22;4501;;1340932
Нижний_Новгород;2003;23;3614;;1340932
Нижний_Новгород;2003;24;2436;;1340932
Нижний_Новгород;2003;25;3403;;1340932
Нижний_Новгород;2003;26;3396;;1340932
Нижний_Новгород;2003;27;2992;;1340932
Нижний_Новгород;2003;28;2763;;1340932
Нижний_Новгород;2003;29;2772;;1340932
Нижний_Новгород;2003;30;2836;;1340932
Нижний_Новгород;2003;31;2857;;1340932
Нижний_Новгород;2003;32;2565;;1340932
Нижний_Новгород;2003;33;3171;;1340932
Нижний_Новгород;2003;34;3520;;1340932
Нижний_Новгород;2003;35;3632;;1340932
Нижний_Новгород;2003;36;4263;;1340932
Нижний_Новгород;2003;37;6036;;1340932
Нижний_Новгород;2003;38;7821;;1340932
Нижний_Новгород;2003;39;9626;;1340932
Нижний_Новгород;2003;40;9524;;1340932
Нижний_Новгород;2003;41;8474;;1340932
Нижний_Новгород;2003;42;8269;;1340932
Нижний_Новгород;2003;43;8488;;1340932
Нижний_Новгород;2003;44;8927;;1340932
Нижний_Новгород;2003;45;6174;;1340932
Нижний_Новгород;2003;46;6634;;1340932
Нижний_Новгород;2003;47;7440;;1340932
Нижний_Новгород;2003;48;9020;;1340932
Нижний_Новгород;2003;49;8434;;1340932
Нижний_Новгород;2003;50;9545;;1340932
Нижний_Новгород;2003;51;16693;Э;1340932
Нижний_Новгород;2003;52;24761;Э;1340932
Нижний_Новгород;2004;1;16218;Э;1324900
Нижний_Новгород;2004;2;12461;Э;1324900
Нижний_Новгород;2004;3;13037;Э;1324900
Нижний_Новгород;2004;4;11194;Э;1324900
Нижний_Новгород;2004;5;10729;;1324900
Нижний_Новгород;2004;6;10674;;1324900
Нижний_Новгород;2004;7;9083;;1324900
Нижний_Новгород;2004;8;8719;;1324900
Нижний_Новгород;2004;9;7747;;1324900
Нижний_Новгород;2004;10;6413;;1324900
Нижний_Новгород;2004;11;6027;;1324900
Нижний_Новгород;2004;12;6331;;1324900
Нижний_Новгород;2004;13;5860;;1324900
Нижний_Новгород;2004;14;6127;;1324900
Нижний_Новгород;2004;15;5530;;1324900
Нижний_Новгород;2004;16;6557;;1324900
Нижний_Новгород;2004;17;6682;;1324900
Нижний_Новгород;2004;18;6606;;1324900
Нижний_Новгород;2004;19;4154;;1324900
Нижний_Новгород;2004;20;3850;;1324900
Нижний_Новгород;2004;21;4210;;1324900
Нижний_Новгород;2004;22;4362;;1324900
Нижний_Новгород;2004;23;3907;;1324900
Нижний_Новгород;2004;24;3343;;1324900
Нижний_Новгород;2004;25;2925;;1324900
Нижний_Новгород;2004;26;3123;;1324900
Нижний_Новгород;2004;27;3079;;1324900
Нижний_Новгород;2004;28;2479;;1324900
Нижний_Новгород;2004;29;2471;;1324900
Нижний_Новгород;2004;30;2550;;1324900
Нижний_Новгород;2004;31;2791;;1324900
Нижний_Новгород;2004;32;2250;;1324900
Нижний_Новгород;2004;33;2875;;1324900
Нижний_Новгород;2004;34;2912;;1324900
Нижний_Новгород;2004;35;3103;;1324900
Нижний_Новгород;2004;36;3505;;1324900
Нижний_Новгород;2004;37;4003;;1324900
Нижний_Новгород;2004;38;5898;;1324900
Нижний_Новгород;2004;39;6928;;1324900
Нижний_Новгород;2004;40;8535;;1324900
Нижний_Новгород;2004;41;8621;;1324900
Нижний_Новгород;2004;42;9243;;1324900
Нижний_Новгород;2004;43;8369;;1324900
Нижний_Новгород;2004;44;9229;;1324900
Нижний_Новгород;2004;45;7564;;1324900
Нижний_Новгород;2004;46;6345;;1324900
Нижний_Новгород;2004;47;7121;;1324900
Нижний_Новгород;2004;48;7611;;1324900
Нижний_Новгород;2004;49;8848;;1324900
Нижний_Новгород;2004;50;8755;;1324900
Нижний_Новгород;2004;51;8131;;1324900
Нижний_Новгород;2004;52;8202;;1324900
Нижний_Новгород;2005;1;5521;;1299172
Нижний_Новгород;2005;2;2453;;1299172
Нижний_Новгород;2005;3;4866;;1299172
Нижний_Новгород;2005;4;6420;;1299172
Нижний_Новгород;2005;5;8005;;1299172
Нижний_Новгород;2005;6;9340;;1299172
Нижний_Новгород;2005;7;11127;;1299172
Нижний_Новгород;2005;8;12361;Э;1299172
Нижний_Новгород;2005;9;12395;Э;1299172
Нижний_Новгород;2005;10;15298;Э;1299172
Нижний_Новгород;2005;11;11057;Э;1299172
Нижний_Новгород;2005;12;13039;Э;1299172
Нижний_Новгород;2005;13;12540;Э;1299172
Нижний_Новгород;2005;14;10857;;1299172
Нижний_Новгород;2005;15;8090;;1299172
Нижний_Новгород;2005;16;6890;;1299172
Нижний_Новгород;2005;17;7025;;1299172
Нижний_Новгород;2005;18;6953;;1299172
Нижний_Новгород;2005;19;4491;;1299172
Нижний_Новгород;2005;20;3769;;1299172
Нижний_Новгород;2005;21;3611;;1299172
Нижний_Новгород;2005;22;3703;;1299172
Нижний_Новгород;2005;23;3424;;1299172
Нижний_Новгород;2005;24;3016;;1299172
Нижний_Новгород;2005;25;2549;;1299172
Нижний_Новгород;2005;26;2848;;1299172
Нижний_Новгород;2005;27;2836;;1299172
Нижний_Новгород;2005;28;2616;;1299172
Нижний_Новгород;2005;29;2340;;1299172
Нижний_Новгород;2005;30;1663;;1299172
Нижний_Новгород;2005;31;3072;;1299172
Нижний_Новгород;2005;32;1652;;1299172
Нижний_Новгород;2005;33;2336;;1299172
Нижний_Новгород;2005;34;2533;;1299172
Нижний_Новгород;2005;35;2626;;1299172
Нижний_Новгород;2005;36;3163;;1299172
Нижний_Новгород;2005;37;3664;;1299172
Нижний_Новгород;2005;38;4654;;1299172
Нижний_Новгород;2005;39;7750;;1299172
Нижний_Новгород;2005;40;9078;;1299172
Нижний_Новгород;2005;41;7773;;1299172
Нижний_Новгород;2005;42;7391;;1299172
Нижний_Новгород;2005;43;7948;;1299172
Нижний_Новгород;2005;44;7873;;1299172
Нижний_Новгород;2005;45;6023;;1299172
Нижний_Новгород;2005;46;6061;;1299172
Нижний_Новгород;2005;47;6072;;1299172
Нижний_Новгород;2005;48;7073;;1299172
Нижний_Новгород;2005;49;7708;;1299172
Нижний_Новгород;2005;50;7221;;1299172
Нижний_Новгород;2005;51;9550;;1299172
Нижний_Новгород;2005;52;8823;;1299172
Нижний_Новгород;2006;1;6859;;1299172
Нижний_Новгород;2006;2;2265;;1299172
Нижний_Новгород;2006;3;5396;;1299172
Нижний_Новгород;2006;4;6051;;1299172
Нижний_Новгород;2006;5;6420;;1299172
Нижний_Новгород;2006;6;7137;;1299172
Нижний_Новгород;2006;7;7057;;1299172
Нижний_Новгород;2006;8;8654;;1299172
Нижний_Новгород;2006;9;8595;;1299172
Нижний_Новгород;2006;10;10350;;1299172
Нижний_Новгород;2006;11;7097;;1299172
Нижний_Новгород;2006;12;9817;;1299172
Нижний_Новгород;2006;13;10005;;1299172
Нижний_Новгород;2006;14;11753;;1299172
Нижний_Новгород;2006;15;10250;;1299172
Нижний_Новгород;2006;16;9458;;1299172
Нижний_Новгород;2006;17;10989;Э;1299172
Нижний_Новгород;2006;18;12049;Э;1299172
Нижний_Новгород;2006;19;9408;Э;1299172
Нижний_Новгород;2006;20;6188;Э;1299172
Нижний_Новгород;2006;21;6893;Э;1299172
Нижний_Новгород;2006;22;5924;;1299172
Нижний_Новгород;2006;23;5719;;1299172
Нижний_Новгород;2006;24;2940;;1299172
Нижний_Новгород;2006;25;2753;;1299172
Нижний_Новгород;2006;26;2011;;1299172
Нижний_Новгород;2006;27;2772;;1299172
Нижний_Новгород;2006;28;3312;;1299172
Нижний_Новгород;2006;29;2282;;1299172
Нижний_Новгород;2006;30;2574;;1299172
Нижний_Новгород;2006;31;2777;;1299172
Нижний_Новгород;2006;32;3254;;1299172
Нижний_Новгород;2006;33;2582;;1299172
Нижний_Новгород;2006;34;3137;;1299172
Нижний_Новгород;2006;35;3283;;1299172
Нижний_Новгород;2006;36;4719;;1299172
Нижний_Новгород;2006;37;3728;;1299172
Нижний_Новгород;2006;38;6077;;1299172
Нижний_Новгород;2006;39;7649;;1299172
Нижний_Новгород;2006;40;10539;;1299172
Нижний_Новгород;2006;41;9631;;1299172
Нижний_Новгород;2006;42;9652;;1299172
Нижний_Новгород;2006;43;10334;;1299172
Нижний_Новгород;2006;44;10240;;1299172
Нижний_Новгород;2006;45;9573;;1299172
Нижний_Новгород;2006;46;6876;;1299172
Нижний_Новгород;2006;47;7446;;1299172
Нижний_Новгород;2006;48;8825;;1299172
Нижний_Новгород;2006;49;10945;;1299172
Нижний_Новгород;2006;50;7942;;1299172
Нижний_Новгород;2006;51;8503;;1299172
Нижний_Новгород;2006;52;8660;;1299172
Нижний_Новгород;2006;53;6347;;1299172
Нижний_Новгород;2007;1;2691;;1315475
Нижний_Новгород;2007;2;4703;;1315475
Нижний_Новгород;2007;3;5491;;1315475
Нижний_Новгород;2007;4;6839;;1315475
Нижний_Новгород;2007;5;9705;;1315475
Нижний_Новгород;2007;6;9113;;1315475
Нижний_Новгород;2007;7;11793;;1315475
Нижний_Новгород;2007;8;14306;Э;1315475
Нижний_Новгород;2007;9;22976;Э;1315475
Нижний_Новгород;2007;10;15466;Э;1315475
Нижний_Новгород;2007;11;16870;Э;1315475
Нижний_Новгород;2007;12;13268;;1315475
Нижний_Новгород;2007;13;10618;;1315475
Нижний_Новгород;2007;14;8069;;1315475
Нижний_Новгород;2007;15;5998;;1315475
Нижний_Новгород;2007;16;6234;;1315475
Нижний_Новгород;2007;17;6558;;1315475
Нижний_Новгород;2007;18;6154;;1315475
Нижний_Новгород;2007;19;4680;;1315475
Нижний_Новгород;2007;20;5421;;1315475
Нижний_Новгород;2007;21;5136;;1315475
Нижний_Новгород;2007;22;5174;;1315475
Нижний_Новгород;2007;23;3063;;1315475
Нижний_Новгород;2007;24;3296;;1315475
Нижний_Новгород;2007;25;2814;;1315475
Нижний_Новгород;2007;26;3439;;1315475
Нижний_Новгород;2007;27;2867;;1315475
Нижний_Новгород;2007;28;2576;;1315475
Нижний_Новгород;2007;29;2614;;1315475
Нижний_Новгород;2007;30;2823;;1315475
Нижний_Новгород;2007;31;2998;;1315475
Нижний_Новгород;2007;32;2359;;1315475
Нижний_Новгород;2007;33;2706;;1315475
Нижний_Новгород;2007;34;3112;;1315475
Нижний_Новгород;2007;35;3954;;1315475
Нижний_Новгород;2007;36;4421;;1315475
Нижний_Новгород;2007;37;5862;;1315475
Нижний_Новгород;2007;38;8677;;1315475
Нижний_Новгород;2007;39;10335;;1315475
Нижний_Новгород;2007;40;9902;;1315475
Нижний_Новгород;2007;41;8516;;1315475
Нижний_Новгород;2007;42;8577;;1315475
Нижний_Новгород;2007;43;7929;;1315475
Нижний_Новгород;2007;44;9779;;1315475
Нижний_Новгород;2007;45;6695;;1315475
Нижний_Новгород;2007;46;7261;;1315475
Нижний_Новгород;2007;47;8360;;1315475
Нижний_Новгород;2007;48;9791;;1315475
Нижний_Новгород;2007;49;8826;;1315475
Нижний_Новгород;2007;50;7787;;1315475
Нижний_Новгород;2007;51;9260;;1315475
Нижний_Новгород;2007;52;8967;;1315475
Нижний_Новгород;2008;1;5242;;1282678
Нижний_Новгород;2008;2;5027;;1282678
Нижний_Новгород;2008;3;6368;;1282678
Нижний_Новгород;2008;4;7736;;1282678
Нижний_Новгород;2008;5;10257;;1282678
Нижний_Новгород;2008;6;9035;;1282678
Нижний_Новгород;2008;7;10688;;1282678
Нижний_Новгород;2008;8;11959;;1282678
Нижний_Новгород;2008;9;13675;;1282678
Нижний_Новгород;2008;10;14067;Э;1282678
Нижний_Новгород;2008;11;14201;Э;1282678
Нижний_Новгород;2008;12;14684;Э;1282678
Нижний_Новгород;2008;13;13954;Э;1282678
Нижний_Новгород;2008;14;14017;Э;1282678
Нижний_Новгород;2008;15;9938;;1282678
Нижний_Новгород;2008;16;9924;;1282678
Нижний_Новгород;2008;17;8457;;1282678
Нижний_Новгород;2008;18;8909;;1282678
Нижний_Новгород;2008;19;5261;;1282678
Нижний_Новгород;2008;20;5592;;1282678
Нижний_Новгород;2008;21;5812;;1282678
Нижний_Новгород;2008;22;6242;;1282678
Нижний_Новгород;2008;23;5645;;1282678
Нижний_Новгород;2008;24;3498;;1282678
Нижний_Новгород;2008;25;3812;;1282678
Нижний_Новгород;2008;26;3230;;1282678
Нижний_Новгород;2008;27;3413;;1282678
Нижний_Новгород;2008;28;277;;1282678
Нижний_Новгород;2008;29;2746;;1282678
Нижний_Новгород;2008;30;2688;;1282678
Нижний_Новгород;2008;31;3568;;1282678
Нижний_Новгород;2008;32;2632;;1282678
Нижний_Новгород;2008;33;2965;;1282678
Нижний_Новгород;2008;34;3491;;1282678
Нижний_Новгород;2008;35;3905;;1282678
Нижний_Новгород;2008;36;4260;;1282678
Нижний_Новгород;2008;37;5250;;1282678
Нижний_Новгород;2008;38;7200;;1282678
Нижний_Новгород;2008;39;8746;;1282678
Нижний_Новгород;2008;40;9834;;1282678
Нижний_Новгород;2008;41;8427;;1282678
Нижний_Новгород;2008;42;8226;;1282678
Нижний_Новгород;2008;43;7948;;1282678
Нижний_Новгород;2008;44;7948;;1282678
Нижний_Новгород;2008;45;6407;;1282678
Нижний_Новгород;2008;46;7195;;1282678
Нижний_Новгород;2008;47;7785;;1282678
Нижний_Новгород;2008;48;10223;;1282678
Нижний_Новгород;2008;49;9443;;1282678
Нижний_Новгород;2008;50;8790;;1282678
Нижний_Новгород;2008;51;10016;;1282678
Нижний_Новгород;2008;52;9424;;1282678
Нижний_Новгород;2009;1;5694;;1282678
Нижний_Новгород;2009;2;4393;;1282678
Нижний_Новгород;2009;3;5844;;1282678
Нижний_Новгород;2009;4;6899;;1282678
Нижний_Новгород;2009;5;9461;;1282678
Нижний_Новгород;2009;6;9015;;1282678
Нижний_Новгород;2009;7;10048;;1282678
Нижний_Новгород;2009;8;13847;Э;1282678
Нижний_Новгород;2009;9;15817;Э;1282678
Нижний_Новгород;2009;10;22261;Э;1282678
Нижний_Новгород;2009;11;17677;Э;1282678
Нижний_Новгород;2009;12;16147;Э;1282678
Нижний_Новгород;2009;13;14259;Э;1282678
Нижний_Новгород;2009;14;13096;Э;1282678
Нижний_Новгород;2009;15;8793;;1282678
Нижний_Новгород;2009;16;7841;;1282678
Нижний_Новгород;2009;17;8035;;1282678
Нижний_Новгород;2009;18;8999;;1282678
Нижний_Новгород;2009;19;6777;;1282678
Нижний_Новгород;2009;20;5619;;1282678
Нижний_Новгород;2009;21;6224;;1282678
Нижний_Новгород;2009;22;7088;;1282678
Нижний_Новгород;2009;23;5211;;1282678
Нижний_Новгород;2009;24;3833;;1282678
Нижний_Новгород;2009;25;3544;;1282678
Нижний_Новгород;2009;26;3402;;1282678
Нижний_Новгород;2009;27;3622;;1282678
Нижний_Новгород;2009;28;2532;;1282678
Нижний_Новгород;2009;29;2648;;1282678
Нижний_Новгород;2009;30;2839;;1282678
Нижний_Новгород;2009;31;3763;;1282678
Нижний_Новгород;2009;32;2986;;1282678
Нижний_Новгород;2009;33;3021;;1282678
Нижний_Новгород;2009;34;3441;;1282678
Нижний_Новгород;2009;35;4169;;1282678
Нижний_Новгород;2009;36;4974;;1282678
Нижний_Новгород;2009;37;5706;;1282678
Нижний_Новгород;2009;38;7889;;1282678
Нижний_Новгород;2009;39;9265;;1282678
Нижний_Новгород;2009;40;11471;;1282678
Нижний_Новгород;2009;41;7910;;1282678
Нижний_Новгород;2009;42;8658;;1282678
Нижний_Новгород;2009;43;9583;;1282678
Нижний_Новгород;2009;44;11428;;1282678
Нижний_Новгород;2009;45;10855;;1282678
Нижний_Новгород;2009;46;21286;Э;1282678
Нижний_Новгород;2009;47;32007;Э;1282678
Нижний_Новгород;2009;48;23427;Э;1282678
Нижний_Новгород;2009;49;16044;Э;1282678
Нижний_Новгород;2009;50;11249;Э;1282678
Нижний_Новгород;2009;51;11036;;1282678
Нижний_Новгород;2009;52;9968;;1282678
Нижний_Новгород;2010;1;6710;;1280355
Нижний_Новгород;2010;2;5020;;1280355
Нижний_Новгород;2010;3;7830;;1280355
Нижний_Новгород;2010;4;9577;;1280355
Нижний_Новгород;2010;5;11301;;1280355
Нижний_Новгород;2010;6;12603;;1280355
Нижний_Новгород;2010;7;12694;;1280355
Нижний_Новгород;2010;8;14066;;1280355
Нижний_Новгород;2010;9;11786;;1280355
Нижний_Новгород;2010;10;11839;;1280355
Нижний_Новгород;2010;11;10662;;1280355
Нижний_Новгород;2010;12;10423;;1280355
Нижний_Новгород;2010;13;9171;;1280355
Нижний_Новгород;2010;14;8988;;1280355
Нижний_Новгород;2010;15;8736;;1280355
Нижний_Новгород;2010;16;9345;;1280355
Нижний_Новгород;2010;17;9772;;1280355
Нижний_Новгород;2010;18;9655;;1280355
Нижний_Новгород;2010;19;6521;;1280355
Нижний_Новгород;2010;20;5781;;1280355
Нижний_Новгород;2010;21;5998;;1280355
Нижний_Новгород;2010;22;5583;;1280355
Нижний_Новгород;2010;23;4935;;1280355
Нижний_Новгород;2010;24;4204;;1280355
Нижний_Новгород;2010;25;3749;;1280355
Нижний_Новгород;2010;26;3783;;1280355
Нижний_Новгород;2010;27;4147;;1280355
Нижний_Новгород;2010;28;2904;;1280355
Нижний_Новгород;2010;29;3036;;1280355
Нижний_Новгород;2010;30;3189;;1280355
Нижний_Новгород;2010;31;3583;;1280355
Нижний_Новгород;2010;32;3822;;1280355
Нижний_Новгород;2010;33;4168;;1280355
Нижний_Новгород;2010;34;4485;;1280355
Нижний_Новгород;2010;35;5259;;1280355
Нижний_Новгород;2010;36;6176;;1280355
Нижний_Новгород;2010;37;6856;;1280355
Нижний_Новгород;2010;38;9383;;1280355
Нижний_Новгород;2010;39;10499;;1280355
Нижний_Новгород;2010;40;11111;;1280355
Нижний_Новгород;2010;41;10029;;1280355
Нижний_Новгород;2010;42;9215;;1280355
Нижний_Новгород;2010;43;10094;;1280355
Нижний_Новгород;2010;44;10196;;1280355
Нижний_Новгород;2010;45;8415;;1280355
Нижний_Новгород;2010;46;9957;;1280355
Нижний_Новгород;2010;47;9075;;1280355
Нижний_Новгород;2010;48;9869;;1280355
Нижний_Новгород;2010;49;11588;;1280355
Нижний_Новгород;2010;50;11247;;1280355
Нижний_Новгород;2010;51;11729;;1280355
Нижний_Новгород;2010;52;11860;;1280355
Нижний_Новгород;2011;1;11752;;1278803
Нижний_Новгород;2011;2;8529;;1278803
Нижний_Новгород;2011;3;13439;Э;1278803
Нижний_Новгород;2011;4;16610;Э;1278803
Нижний_Новгород;2011;5;17141;Э;1278803
Нижний_Новгород;2011;6;15705;Э;1278803
Нижний_Новгород;2011;7;12812;Э;1278803
Нижний_Новгород;2011;8;13910;Э;1278803
Нижний_Новгород;2011;9;15132;Э;1278803
Нижний_Новгород;2011;10;19001;Э;1278803
Нижний_Новгород;2011;11;12449;;1278803
Нижний_Новгород;2011;12;13045;;1278803
Нижний_Новгород;2011;13;11895;;1278803
Нижний_Новгород;2011;14;11037;;1278803
Нижний_Новгород;2011;15;9547;;1278803
Нижний_Новгород;2011;16;9643;;1278803
Нижний_Новгород;2011;17;8970;;1278803
Нижний_Новгород;2011;18;8622;;1278803
Нижний_Новгород;2011;19;6881;;1278803
Нижний_Новгород;2011;20;6234;;1278803
Нижний_Новгород;2011;21;6494;;1278803
Нижний_Новгород;2011;22;6013;;1278803
Нижний_Новгород;2011;23;5794;;1278803
Нижний_Новгород;2011;24;4661;;1278803
Нижний_Новгород;2011;25;3660;;1278803
Нижний_Новгород;2011;26;3917;;1278803
Нижний_Новгород;2011;27;3797;;1278803
Нижний_Новгород;2011;28;2769;;1278803
Нижний_Новгород;2011;29;2582;;1278803
Нижний_Новгород;2011;30;2765;;1278803
Нижний_Новгород;2011;31;2912;;1278803
Нижний_Новгород;2011;32;2769;;1278803
Нижний_Новгород;2011;33;3001;;1278803
Нижний_Новгород;2011;34;3290;;1278803
Нижний_Новгород;2011;35;3531;;1278803
Нижний_Новгород;2011;36;4755;;1278803
Нижний_Новгород;2011;37;5701;;1278803
Нижний_Новгород;2011;38;7594;;1278803
Нижний_Новгород;2011;39;9062;;1278803
Нижний_Новгород;2011;40;10965;;1278803
Нижний_Новгород;2011;41;9830;;1278803
Нижний_Новгород;2011;42;9793;;1278803
Нижний_Новгород;2011;43;9552;;1278803
Нижний_Новгород;2011;44;9939;;1278803
Нижний_Новгород;2011;45;8455;;1278803
Нижний_Новгород;2011;46;9337;;1278803
Нижний_Новгород;2011;47;9590;;1278803
Нижний_Новгород;2011;48;10690;;1278803
Нижний_Новгород;2011;49;11665;;1278803
Нижний_Новгород;2011;50;9862;;1278803
Нижний_Новгород;2011;51;9609;;1278803
Нижний_Новгород;2011;52;9780;;1278803
Нижний_Новгород;2012;1;8711;;1261557
Нижний_Новгород;2012;2;4972;;1261557
Нижний_Новгород;2012;3;6426;;1261557
Нижний_Новгород;2012;4;7314;;1261557
Нижний_Новгород;2012;5;8675;;1261557
Нижний_Новгород;2012;6;10915;;1261557
Нижний_Новгород;2012;7;10568;;1261557
Нижний_Новгород;2012;8;11026;;1261557
